"index","expert_label","video_url","video_title","video_description","video_duration","fragment"
"259","Graduation","https://www.youtube.com/watch?v=WHq7WhrGQLg","","","130.0","2"
"629","Parade","https://www.youtube.com/watch?v=vtje2fL0rAU","","","114.0","0"
"30","Graduation","https://www.youtube.com/watch?v=4fAeA-6p3J4","","","32.0","0"
"382","Birthday","https://www.youtube.com/watch?v=aovqQi1dFnQ","","","32.0","0"
"495","Birthday","https://www.youtube.com/watch?v=r3pVvhH0qFI","","","395.0","6"
"4","Graduation","https://www.youtube.com/watch?v=3sJ6EDrvILw","","","29.0","0"
"324","Graduation","https://www.youtube.com/watch?v=_dZU8SWR5Fk","","","120.0","3"
"307","Graduation","https://www.youtube.com/watch?v=Y-sZ75xELXQ","","","26.0","0"
"135","Birthday","https://www.youtube.com/watch?v=6RXy6Irg47I","","","134.0","0"
"490","Birthday","https://www.youtube.com/watch?v=q8PwU6t9aro","","","22.0","0"
"541","Birthday","https://www.youtube.com/watch?v=ztQndcci1XQ","","","58.0","0"
"439","Birthday","https://www.youtube.com/watch?v=iTfL3Hb7ULE","","","75.0","0"
"428","Birthday","https://www.youtube.com/watch?v=hWvE6Rw5kp4","","","45.0","0"
"464","Birthday","https://www.youtube.com/watch?v=kRBgKNA9ZY4","","","59.0","0"
"281","Graduation","https://www.youtube.com/watch?v=uiaG5SYSCgc","","","69.0","1"
"330","Graduation","https://www.youtube.com/watch?v=_wH1HyP32m0","","","77.0","0"
"302","Graduation,MusicPerformance","https://www.youtube.com/watch?v=yB8bYiEdVwM","","","114.0","2"
"370","Birthday","https://www.youtube.com/watch?v=ZRLY3SjDLt8","","","27.0","0"
"41","Graduation","https://www.youtube.com/watch?v=0cYa-dZzlEo","","","340.0","8"
"176","Parade","https://www.youtube.com/watch?v=8sYxHxeOPiA","","","96.0","0"
"125","Graduation","https://www.youtube.com/watch?v=63shJiDZvno","","","26.0","0"
"671","Parade","https://www.youtube.com/watch?v=tvvz6h2A4JM","","","173.0","0"
"12","Parade","https://www.youtube.com/watch?v=-_h8Cnmx7rA","","","27.0","0"
"638","Parade","https://www.youtube.com/watch?v=vCU_kN_aQwU","","","101.0","1"
"185","Dog,Birthday","https://www.youtube.com/watch?v=xlhYXVbtfm8","","","91.0","2"
"175","Graduation","https://www.youtube.com/watch?v=8jNtOlstVOc","","","67.0","1"
"198","Graduation,MusicPerformance","https://www.youtube.com/watch?v=OjLWcxP1Jng","","","86.0","1"
"695","Parade","https://www.youtube.com/watch?v=Xy9D1HOOC_s","","","82.0","1"
"424","Birthday","https://www.youtube.com/watch?v=gfi_cPcQTE0","","","152.0","2"
"226","Graduation","https://www.youtube.com/watch?v=RKh1O4y2m94","","","73.0","1"
"283","Graduation,MusicPerformance","https://www.youtube.com/watch?v=TpReiz1hVdc","","","84.0","1"
"574","Parade","https://www.youtube.com/watch?v=pbDAz2Bi4rI","","","107.0","0"
"117","Parade","https://www.youtube.com/watch?v=2vrwOiBw1VY","","","163.0","0"
"756","Parade","https://www.youtube.com/watch?v=YtdctUjnMrE","","","65.0","0"
"496","Birthday","https://www.youtube.com/watch?v=r3pVvhH0qFI","","","395.0","10"
"213","Graduation","https://www.youtube.com/watch?v=pbh6OZT1gvg","","","67.0","0"
"710","Parade","https://www.youtube.com/watch?v=yClW8v0jzrs","","","90.0","2"
"349","Graduation","https://www.youtube.com/watch?v=ZpkoihJOhM4","","","19.0","0"
"316","Graduation","https://www.youtube.com/watch?v=XJu1WSoEyEw","","","100.0","0"
"567","Parade","https://www.youtube.com/watch?v=P3rVIX1miiM","","","154.0","0"
"304","Graduation","https://www.youtube.com/watch?v=XIXvAve_34k","","","196.0","1"
"38","Parade","https://www.youtube.com/watch?v=0RosoZRG_RM","","","220.0","5"
"21","Graduation,MusicPerformance","https://www.youtube.com/watch?v=08e5rB2zFPQ","","","147.0","0"
"309","Graduation","https://www.youtube.com/watch?v=yJH050Fjiiw","","","65.0","0"
"692","Parade","https://www.youtube.com/watch?v=Y9cb9TtkTNg","","","17.0","0"
"183","Dog,Birthday","https://www.youtube.com/watch?v=xlhYXVbtfm8","","","91.0","0"
"721","Parade","https://www.youtube.com/watch?v=Z8fnifEAIN4","","","295.0","4"
"430","Birthday","https://www.youtube.com/watch?v=hfIvbZPpZSA","","","13.0","0"
"679","Parade","https://www.youtube.com/watch?v=YeHmNJA7kZI","","","201.0","1"
"211","Graduation,MusicPerformance","https://www.youtube.com/watch?v=PakHrwXe-Fg","","","103.0","1"
"284","Graduation","https://www.youtube.com/watch?v=Ts5ae-p3QQE","","","131.0","0"
"56","Graduation","https://www.youtube.com/watch?v=5-VyMa3qYKs","","","22.0","0"
"329","Graduation","https://www.youtube.com/watch?v=_jxJ6rWbTQY","","","48.0","0"
"301","Graduation,MusicPerformance","https://www.youtube.com/watch?v=yB8bYiEdVwM","","","114.0","1"
"294","Graduation","https://www.youtube.com/watch?v=XBidXk4zQr8","","","34.0","0"
"190","Graduation,MusicPerformance","https://www.youtube.com/watch?v=pLy8dlr4Q-0","","","349.0","5"
"162","Parade","https://www.youtube.com/watch?v=890ufodP_6Q","","","34.0","0"
"765","Parade","https://www.youtube.com/watch?v=zrps_HOg1uA","","","16.0","0"
"698","Parade","https://www.youtube.com/watch?v=XQ0Xdh52YeA","","","13.0","0"
"454","Birthday","https://www.youtube.com/watch?v=jupOC_w869c","","","22.0","0"
"392","Birthday","https://www.youtube.com/watch?v=cVY7GrfPUTo","","","665.0","5"
"61","Graduation,MusicPerformance","https://www.youtube.com/watch?v=15MSK5Nv16k","","","183.0","1"
"656","Parade","https://www.youtube.com/watch?v=tKIR24huR74","","","67.0","1"
"365","Birthday","https://www.youtube.com/watch?v=YWiCedDfKTY","","","77.0","0"
"240","Graduation","https://www.youtube.com/watch?v=QvljeBbjpY8","","","85.0","1"
"334","Graduation","https://www.youtube.com/watch?v=YPKfdr4fx-s","","","228.0","3"
"718","Parade","https://www.youtube.com/watch?v=YyrJOyX-Xxk","","","25.0","0"
"119","Parade","https://www.youtube.com/watch?v=2vrwOiBw1VY","","","163.0","4"
"207","Graduation","https://www.youtube.com/watch?v=QFNBKjV2AaQ","","","186.0","1"
"413","Birthday","https://www.youtube.com/watch?v=dqvJQ1tafA8","","","86.0","1"
"86","Parade","https://www.youtube.com/watch?v=1TeWQFee-bM","","","131.0","2"
"25","Birthday","https://www.youtube.com/watch?v=4ZeYfPAAHl0","","","95.0","1"
"88","Graduation","https://www.youtube.com/watch?v=1W42V_boVcI","","","52.0","0"
"625","Parade","https://www.youtube.com/watch?v=waJFaFNgWn0","","","31.0","0"
"620","Parade","https://www.youtube.com/watch?v=VU6D2pE4l-E","","","61.0","0"
"337","Graduation","https://www.youtube.com/watch?v=YrNcDm8sB2Q","","","66.0","1"
"220","Graduation","https://www.youtube.com/watch?v=RuepuTbOG2g","","","245.0","4"
"314","Graduation","https://www.youtube.com/watch?v=yG1GcyUhsm8","","","82.0","1"
"761","Parade","https://www.youtube.com/watch?v=zO-DphqxhTE","","","78.0","1"
"40","Graduation","https://www.youtube.com/watch?v=0cYa-dZzlEo","","","340.0","5"
"724","Parade","https://www.youtube.com/watch?v=z8UYvxghGIY","","","127.0","0"
"114","Birthday","https://www.youtube.com/watch?v=2n96QzfzVy8","","","68.0","0"
"738","Parade","https://www.youtube.com/watch?v=ZEMhKKleZU0","","","76.0","0"
"130","Graduation","https://www.youtube.com/watch?v=67U1rfGBnkQ","","","128.0","3"
"384","Birthday","https://www.youtube.com/watch?v=b638aYGKSf8","","","46.0","0"
"658","Parade","https://www.youtube.com/watch?v=Tkz4lG5n708","","","61.0","1"
"246","Graduation","https://www.youtube.com/watch?v=QYyC4S2k9SM","","","40.0","0"
"705","Parade","https://www.youtube.com/watch?v=XiSmNrRYJ40","","","34.0","0"
"760","Parade","https://www.youtube.com/watch?v=zO-DphqxhTE","","","78.0","0"
"557","Parade","https://www.youtube.com/watch?v=q6izTrP6rDI","","","77.0","0"
"420","Birthday","https://www.youtube.com/watch?v=fI6qb_GGh6U","","","38.0","0"
"346","Graduation","https://www.youtube.com/watch?v=zmlqOdtDRaQ","","","64.0","1"
"161","Birthday","https://www.youtube.com/watch?v=859t0crzD8M","","","29.0","0"
"134","Graduation","https://www.youtube.com/watch?v=6QzziSd1jo8","","","128.0","3"
"138","Graduation","https://www.youtube.com/watch?v=3JtihFUmwuE","","","99.0","0"
"533","Birthday","https://www.youtube.com/watch?v=ySXItSCGLVQ","","","68.0","0"
"421","Birthday","https://www.youtube.com/watch?v=gMN0AMbZmN4","","","22.0","0"
"26","Birthday","https://www.youtube.com/watch?v=4ZeYfPAAHl0","","","95.0","2"
"509","Birthday","https://www.youtube.com/watch?v=tzr0TFxHYLQ","","","336.0","5"
"521","Birthday","https://www.youtube.com/watch?v=vi5UzA68XOA","","","93.0","2"
"353","Birthday","https://www.youtube.com/watch?v=WGwbDz2yET4","","","62.0","0"
"622","Parade","https://www.youtube.com/watch?v=WKlu5_6I_R0","","","387.0","2"
"440","Birthday","https://www.youtube.com/watch?v=iTfL3Hb7ULE","","","75.0","1"
"244","Graduation","https://www.youtube.com/watch?v=QXDr7mEXs-8","","","45.0","0"
"549","Parade","https://www.youtube.com/watch?v=PxSnhlht1lc","","","29.0","0"
"442","Birthday","https://www.youtube.com/watch?v=imZQ525clys","","","93.0","0"
"577","Parade","https://www.youtube.com/watch?v=PcC4OX02sFs","","","45.0","0"
"445","Birthday","https://www.youtube.com/watch?v=j2CxwZu_FwA","","","96.0","0"
"80","Graduation","https://www.youtube.com/watch?v=5Jpkz0wWC58","","","8.0","0"
"398","Birthday","https://www.youtube.com/watch?v=dLcI_XjA6N0","","","4.0","0"
"9","Graduation","https://www.youtube.com/watch?v=4-6OUHdonjU","","","136.0","3"
"140","Graduation","https://www.youtube.com/watch?v=3JtihFUmwuE","","","99.0","2"
"78","Graduation","https://www.youtube.com/watch?v=1KBCFLAUIT0","","","452.0","11"
"83","Birthday","https://www.youtube.com/watch?v=5dUUq1VFf1k","","","18.0","0"
"232","Graduation","https://www.youtube.com/watch?v=qkiv1QrtzXw","","","72.0","0"
"525","Birthday","https://www.youtube.com/watch?v=wAv1SSnpeZg","","","128.0","2"
"218","Graduation","https://www.youtube.com/watch?v=Rh7MroBguTM","","","70.0","1"
"422","Birthday","https://www.youtube.com/watch?v=gQf_obQ26ys","","","46.0","0"
"250","Graduation","https://www.youtube.com/watch?v=Vaz6XhBFRqA","","","61.0","0"
"167","Parade","https://www.youtube.com/watch?v=8LW7Cy3aKec","","","100.0","1"
"386","Birthday","https://www.youtube.com/watch?v=bO_2vzKvytA","","","96.0","1"
"488","Birthday","https://www.youtube.com/watch?v=pqRL6IYsMiE","","","133.0","3"
"277","Graduation","https://www.youtube.com/watch?v=U7QkZ1YKsWg","","","90.0","1"
"556","Parade","https://www.youtube.com/watch?v=q4UPP1GtsoM","","","7.0","0"
"186","Graduation,NonMusicPerformance","https://www.youtube.com/watch?v=o1mIJkV5J4E","","","331.0","2"
"450","Birthday","https://www.youtube.com/watch?v=jIc4vXqOlw0","","","101.0","2"
"444","Birthday","https://www.youtube.com/watch?v=imZQ525clys","","","93.0","2"
"491","Birthday","https://www.youtube.com/watch?v=qOvwYE21fok","","","35.0","0"
"77","Graduation","https://www.youtube.com/watch?v=1KBCFLAUIT0","","","452.0","7"
"270","Graduation","https://www.youtube.com/watch?v=sRA6xpyeuzA","","","398.0","10"
"410","Birthday","https://www.youtube.com/watch?v=dk1zRjYGcJY","","","161.0","2"
"615","Parade","https://www.youtube.com/watch?v=R7LP31JLHL8","","","49.0","0"
"352","Birthday","https://www.youtube.com/watch?v=VlGDEwqTzsE","","","42.0","0"
"477","Birthday","https://www.youtube.com/watch?v=mzTfbX0EycI","","","27.0","0"
"126","Parade","https://www.youtube.com/watch?v=36L9qnH4T3E","","","39.0","0"
"732","Parade","https://www.youtube.com/watch?v=zB1B0BjtlqQ","","","98.0","1"
"515","Birthday","https://www.youtube.com/watch?v=v4l0wVaymjw","","","31.0","0"
"160","Birthday","https://www.youtube.com/watch?v=7vlpitPmBaU","","","45.0","0"
"427","Birthday","https://www.youtube.com/watch?v=hCbUnjIhfok","","","24.0","0"
"462","Birthday","https://www.youtube.com/watch?v=kNDci7mlgBU","","","80.0","0"
"15","Birthday","https://www.youtube.com/watch?v=4N2ePx-jhfc","","","82.0","0"
"443","Birthday","https://www.youtube.com/watch?v=imZQ525clys","","","93.0","1"
"354","Birthday","https://www.youtube.com/watch?v=WGwbDz2yET4","","","62.0","1"
"323","Graduation","https://www.youtube.com/watch?v=_dZU8SWR5Fk","","","120.0","2"
"229","Graduation","https://www.youtube.com/watch?v=RZUAMiVBswI","","","44.0","0"
"156","Parade","https://www.youtube.com/watch?v=77iycl3MpyM","","","71.0","1"
"380","Birthday","https://www.youtube.com/watch?v=aQhiSKYidCs","","","9.0","0"
"275","Graduation","https://www.youtube.com/watch?v=U5dULcnRz6w","","","21.0","0"
"506","Birthday","https://www.youtube.com/watch?v=tCBI27j3WQw","","","70.0","1"
"313","Graduation","https://www.youtube.com/watch?v=yG1GcyUhsm8","","","82.0","0"
"299","Graduation","https://www.youtube.com/watch?v=y5n65IA7L_4","","","82.0","1"
"355","Birthday","https://www.youtube.com/watch?v=WxKGLYkWS_0","","","77.0","0"
"550","Parade","https://www.youtube.com/watch?v=pyvjm2Whaes","","","193.0","1"
"76","Graduation","https://www.youtube.com/watch?v=1KBCFLAUIT0","","","452.0","3"
"744","Parade","https://www.youtube.com/watch?v=yQMDF6-BepQ","","","108.0","1"
"647","Parade","https://www.youtube.com/watch?v=SpaQozbaopQ","","","181.0","3"
"548","Parade","https://www.youtube.com/watch?v=puxZ9Q1p04Y","","","41.0","0"
"271","Graduation","https://www.youtube.com/watch?v=tff1wJ9w3a4","","","21.0","0"
"448","Birthday","https://www.youtube.com/watch?v=jIc4vXqOlw0","","","101.0","0"
"165","Parade","https://www.youtube.com/watch?v=8I8bZU0Ftyg","","","83.0","1"
"237","Graduation","https://www.youtube.com/watch?v=qn0TllmEF3Q","","","28.0","0"
"735","Parade","https://www.youtube.com/watch?v=_TvaDl8n3dg","","","73.0","1"
"637","Parade","https://www.youtube.com/watch?v=vCU_kN_aQwU","","","101.0","0"
"46","Parade","https://www.youtube.com/watch?v=4zTezvXow6w","","","508.0","3"
"526","Birthday","https://www.youtube.com/watch?v=wAv1SSnpeZg","","","128.0","3"
"632","Parade","https://www.youtube.com/watch?v=WIDy5zFyxyQ","","","47.0","0"
"184","Dog,Birthday","https://www.youtube.com/watch?v=xlhYXVbtfm8","","","91.0","1"
"681","Parade","https://www.youtube.com/watch?v=YeHmNJA7kZI","","","201.0","5"
"734","Parade","https://www.youtube.com/watch?v=_TvaDl8n3dg","","","73.0","0"
"678","Parade","https://www.youtube.com/watch?v=xxEJYzoKycQ","","","20.0","0"
"317","Graduation","https://www.youtube.com/watch?v=XJu1WSoEyEw","","","100.0","1"
"289","Graduation","https://www.youtube.com/watch?v=TQ6RtUBGZQE","","","9.0","0"
"645","Parade","https://www.youtube.com/watch?v=smCBNB-tTa0","","","14.0","0"
"659","Parade","https://www.youtube.com/watch?v=txxu6_OxPfI","","","60.0","0"
"686","Parade","https://www.youtube.com/watch?v=WsKlMSPpMOI","","","144.0","2"
"504","Birthday","https://www.youtube.com/watch?v=tAeNQBRSzl0","","","43.0","0"
"486","Birthday","https://www.youtube.com/watch?v=pqRL6IYsMiE","","","133.0","0"
"712","Parade","https://www.youtube.com/watch?v=_52ecoAzEE8","","","128.0","2"
"145","Parade","https://www.youtube.com/watch?v=3SCYCGvQCzc","","","90.0","2"
"524","Birthday","https://www.youtube.com/watch?v=wAv1SSnpeZg","","","128.0","0"
"293","Graduation","https://www.youtube.com/watch?v=WUI-9jfayoo","","","26.0","0"
"45","Parade","https://www.youtube.com/watch?v=0krhPX4fjqY","","","44.0","0"
"674","Parade","https://www.youtube.com/watch?v=UBXdrjORh6M","","","147.0","0"
"571","Parade","https://www.youtube.com/watch?v=QCTefgQ5tnk","","","41.0","0"
"741","Parade","https://www.youtube.com/watch?v=YPGW5NrlXNo","","","19.0","0"
"423","Birthday","https://www.youtube.com/watch?v=gfi_cPcQTE0","","","152.0","0"
"273","Graduation","https://www.youtube.com/watch?v=U1gS0Dfngz8","","","38.0","0"
"110","Parade","https://www.youtube.com/watch?v=2cKQWqTe-68","","","124.0","2"
"726","Parade","https://www.youtube.com/watch?v=z8UYvxghGIY","","","127.0","3"
"385","Birthday","https://www.youtube.com/watch?v=bO_2vzKvytA","","","96.0","0"
"311","Graduation","https://www.youtube.com/watch?v=xyMZqYj-g44","","","45.0","0"
"693","Parade","https://www.youtube.com/watch?v=xC49qhxRLUs","","","28.0","0"
"409","Birthday","https://www.youtube.com/watch?v=dk1zRjYGcJY","","","161.0","0"
"22","Graduation,MusicPerformance","https://www.youtube.com/watch?v=08e5rB2zFPQ","","","147.0","2"
"34","Parade","https://www.youtube.com/watch?v=4gt4BYxY2wg","","","99.0","2"
"35","Graduation","https://www.youtube.com/watch?v=0RAHikS9fvQ","","","56.0","0"
"661","Parade","https://www.youtube.com/watch?v=TyPQeTIhg24","","","95.0","0"
"467","Birthday","https://www.youtube.com/watch?v=kUbO5bBk5Wg","","","91.0","2"
"266","Graduation","https://www.youtube.com/watch?v=ssY0aD5DQ68","","","131.0","2"
"151","Parade","https://www.youtube.com/watch?v=3ku7leoLlXo","","","44.0","0"
"194","Graduation","https://www.youtube.com/watch?v=oIVwBkyW3_k","","","136.0","0"
"455","Birthday,WeddingReception","https://www.youtube.com/watch?v=k5v0BezWovo","","","75.0","0"
"657","Parade","https://www.youtube.com/watch?v=Tkz4lG5n708","","","61.0","0"
"188","Graduation,NonMusicPerformance","https://www.youtube.com/watch?v=o1mIJkV5J4E","","","331.0","8"
"731","Parade","https://www.youtube.com/watch?v=zB1B0BjtlqQ","","","98.0","0"
"32","Parade","https://www.youtube.com/watch?v=4gt4BYxY2wg","","","99.0","0"
"433","Birthday","https://www.youtube.com/watch?v=i4TgqxNFM3o","","","97.0","1"
"520","Birthday","https://www.youtube.com/watch?v=vi5UzA68XOA","","","93.0","1"
"667","Parade","https://www.youtube.com/watch?v=UeAgqO6rkGQ","","","30.0","0"
"331","Graduation","https://www.youtube.com/watch?v=_wH1HyP32m0","","","77.0","1"
"518","Birthday","https://www.youtube.com/watch?v=v5o4RwcRykY","","","111.0","2"
"55","Graduation,MusicPerformance","https://www.youtube.com/watch?v=1-7eYsFYZRQ","","","137.0","3"
"499","Birthday","https://www.youtube.com/watch?v=rWhvhlnFAMg","","","450.0","7"
"123","Graduation","https://www.youtube.com/watch?v=301LOw4qvAk","","","124.0","2"
"471","Birthday","https://www.youtube.com/watch?v=llVRRTW9nRc","","","464.0","11"
"715","Parade","https://www.youtube.com/watch?v=_aCFX0-j5Uk","","","161.0","0"
"412","Birthday","https://www.youtube.com/watch?v=dqvJQ1tafA8","","","86.0","0"
"84","Graduation","https://www.youtube.com/watch?v=5ip2qhQy6w8","","","47.0","0"
"482","Birthday","https://www.youtube.com/watch?v=opAWCJeSwek","","","46.0","0"
"203","Graduation","https://www.youtube.com/watch?v=oyKxJEQpX_o","","","203.0","3"
"547","Parade","https://www.youtube.com/watch?v=puTqSAwYheM","","","29.0","0"
"223","Graduation","https://www.youtube.com/watch?v=RuTMxHjXAuw","","","47.0","0"
"163","Parade","https://www.youtube.com/watch?v=8Bv3l347cYU","","","24.0","0"
"396","Birthday","https://www.youtube.com/watch?v=cnSmF6FOTZA","","","104.0","1"
"590","Parade","https://www.youtube.com/watch?v=rYSIWex3ekw","","","46.0","0"
"177","Parade","https://www.youtube.com/watch?v=8sYxHxeOPiA","","","96.0","1"
"546","NonMusicPerformance,Parade","https://www.youtube.com/watch?v=Rhp0MRnLr9g","","","43.0","0"
"463","Birthday","https://www.youtube.com/watch?v=kNDci7mlgBU","","","80.0","1"
"708","Parade","https://www.youtube.com/watch?v=yClW8v0jzrs","","","90.0","0"
"510","Birthday","https://www.youtube.com/watch?v=tzr0TFxHYLQ","","","336.0","8"
"205","Graduation","https://www.youtube.com/watch?v=oyxE6si4iPw","","","54.0","0"
"429","Birthday","https://www.youtube.com/watch?v=hXlah249q_4","","","34.0","0"
"408","Birthday","https://www.youtube.com/watch?v=dgAHoEmK9n8","","","91.0","2"
"357","Birthday","https://www.youtube.com/watch?v=X8zMJboiLrw","","","122.0","0"
"400","Birthday","https://www.youtube.com/watch?v=dOGuTnP7oig","","","294.0","4"
"668","Parade","https://www.youtube.com/watch?v=uFCh2S7YhTs","","","42.0","0"
"683","Parade","https://www.youtube.com/watch?v=xQVdq4f75fc","","","83.0","1"
"561","Parade","https://www.youtube.com/watch?v=orM-IkXvCos","","","37.0","0"
"197","Graduation,MusicPerformance","https://www.youtube.com/watch?v=OjLWcxP1Jng","","","86.0","0"
"729","Parade","https://www.youtube.com/watch?v=_kzhcYKA0y8","","","99.0","1"
"680","Parade","https://www.youtube.com/watch?v=YeHmNJA7kZI","","","201.0","3"
"29","Graduation","https://www.youtube.com/watch?v=4dEmcbbe_YY","","","265.0","6"
"635","Parade","https://www.youtube.com/watch?v=VZYSOjSCXHU","","","69.0","1"
"558","Parade","https://www.youtube.com/watch?v=q6izTrP6rDI","","","77.0","1"
"607","Parade","https://www.youtube.com/watch?v=Rcl9lgRIUko","","","20.0","0"
"242","Graduation","https://www.youtube.com/watch?v=QWFBXMF8mUc","","","421.0","7"
"545","NonMusicPerformance,Parade","https://www.youtube.com/watch?v=OeoIjtmKnYE","","","171.0","4"
"585","Parade","https://www.youtube.com/watch?v=rjTNJFvPVOM","","","78.0","1"
"228","Graduation","https://www.youtube.com/watch?v=RMX_dcA5hOI","","","57.0","0"
"416","Birthday","https://www.youtube.com/watch?v=eMcmP4gEnHk","","","63.0","1"
"742","Parade","https://www.youtube.com/watch?v=zh2lyOVYLHE","","","39.0","0"
"169","Graduation","https://www.youtube.com/watch?v=8MZRWt8Hj74","","","73.0","0"
"236","Graduation","https://www.youtube.com/watch?v=qm1SLtlb3So","","","4.0","0"
"723","Parade","https://www.youtube.com/watch?v=_Jxa3tzQoa0","","","28.0","0"
"507","Birthday","https://www.youtube.com/watch?v=tLTOvihLHC0","","","14.0","0"
"364","Birthday","https://www.youtube.com/watch?v=YScR0n3T8to","","","38.0","0"
"588","Parade","https://www.youtube.com/watch?v=rYPuosCBxjs","","","115.0","1"
"764","Parade","https://www.youtube.com/watch?v=zk5CgPmqv3Q","","","16.0","0"
"750","Parade","https://www.youtube.com/watch?v=yRAFrIn19YU","","","388.0","9"
"104","Parade","https://www.youtube.com/watch?v=5q--RfzKOb8","","","151.0","2"
"199","Graduation","https://www.youtube.com/watch?v=OqIn7sv4uzY","","","87.0","0"
"345","Graduation","https://www.youtube.com/watch?v=zmlqOdtDRaQ","","","64.0","0"
"42","Graduation","https://www.youtube.com/watch?v=4vJr4ftm8Ro","","","181.0","1"
"628","Parade","https://www.youtube.com/watch?v=vqd79aUaODc","","","19.0","0"
"651","Parade","https://www.youtube.com/watch?v=tbj3rq8_ZGQ","","","116.0","1"
"325","Graduation","https://www.youtube.com/watch?v=_HatFYTM2VY","","","11.0","0"
"360","Birthday,MusicPerformance","https://www.youtube.com/watch?v=XTJAyTirMzU","","","39.0","0"
"749","Parade","https://www.youtube.com/watch?v=yRAFrIn19YU","","","388.0","6"
"243","Graduation","https://www.youtube.com/watch?v=QWFBXMF8mUc","","","421.0","11"
"627","Parade","https://www.youtube.com/watch?v=vo_JmLQOgno","","","76.0","1"
"513","Birthday","https://www.youtube.com/watch?v=uC27zTNSdQg","","","39.0","0"
"677","Parade","https://www.youtube.com/watch?v=wrQztlG2ci4","","","14.0","0"
"648","Parade","https://www.youtube.com/watch?v=SpaQozbaopQ","","","181.0","5"
"139","Graduation","https://www.youtube.com/watch?v=3JtihFUmwuE","","","99.0","1"
"200","Graduation","https://www.youtube.com/watch?v=OqIn7sv4uzY","","","87.0","1"
"344","Graduation","https://www.youtube.com/watch?v=zzfAuHatgZM","","","91.0","2"
"438","Birthday","https://www.youtube.com/watch?v=iDbDqBUDdsU","","","26.0","0"
"472","Birthday","https://www.youtube.com/watch?v=lln6kYSul5A","","","136.0","0"
"280","Graduation","https://www.youtube.com/watch?v=uiaG5SYSCgc","","","69.0","0"
"339","Graduation","https://www.youtube.com/watch?v=ySG5eu_qKzY","","","74.0","1"
"613","Parade","https://www.youtube.com/watch?v=QV54rcLBBSg","","","69.0","1"
"342","Graduation","https://www.youtube.com/watch?v=zzfAuHatgZM","","","91.0","0"
"606","Parade","https://www.youtube.com/watch?v=QmLlFVcaACI","","","128.0","3"
"431","Birthday","https://www.youtube.com/watch?v=i-V7FYtbqTc","","","30.0","0"
"152","Graduation,MusicPerformance","https://www.youtube.com/watch?v=76MLpCwigsw","","","144.0","0"
"552","Parade","https://www.youtube.com/watch?v=pyvjm2Whaes","","","193.0","5"
"757","Parade","https://www.youtube.com/watch?v=YtdctUjnMrE","","","65.0","1"
"222","Graduation","https://www.youtube.com/watch?v=rURDi2wd9Y4","","","16.0","0"
"425","Birthday","https://www.youtube.com/watch?v=gfi_cPcQTE0","","","152.0","4"
"233","Graduation","https://www.youtube.com/watch?v=qkiv1QrtzXw","","","72.0","1"
"192","Graduation","https://www.youtube.com/watch?v=pPu26HlwEZc","","","85.0","0"
"179","Biking,Parade","https://www.youtube.com/watch?v=mZASIFOv4hA","","","82.0","0"
"745","Parade","https://www.youtube.com/watch?v=yQMDF6-BepQ","","","108.0","2"
"375","Birthday","https://www.youtube.com/watch?v=_TeMqe6MYt0","","","38.0","0"
"343","Graduation","https://www.youtube.com/watch?v=zzfAuHatgZM","","","91.0","1"
"612","Parade","https://www.youtube.com/watch?v=QV54rcLBBSg","","","69.0","0"
"129","Graduation","https://www.youtube.com/watch?v=67U1rfGBnkQ","","","128.0","2"
"737","Parade","https://www.youtube.com/watch?v=ZElhQJ8EEBE","","","23.0","0"
"624","Parade","https://www.youtube.com/watch?v=WKlu5_6I_R0","","","387.0","9"
"407","Birthday","https://www.youtube.com/watch?v=dgAHoEmK9n8","","","91.0","1"
"14","Birthday","https://www.youtube.com/watch?v=-sIuewUzPoE","","","27.0","0"
"640","Parade","https://www.youtube.com/watch?v=v-CWOUgTIYk","","","48.0","0"
"290","Graduation","https://www.youtube.com/watch?v=wxoJJg2TjSg","","","24.0","0"
"498","Birthday","https://www.youtube.com/watch?v=rWhvhlnFAMg","","","450.0","3"
"102","Graduation,MusicPerformance","https://www.youtube.com/watch?v=2D3LzCHqRsI","","","136.0","3"
"623","Parade","https://www.youtube.com/watch?v=WKlu5_6I_R0","","","387.0","6"
"689","Parade","https://www.youtube.com/watch?v=ykhTAGh4jbc","","","91.0","1"
"530","Birthday","https://www.youtube.com/watch?v=y3fqiM054og","","","107.0","0"
"483","Birthday","https://www.youtube.com/watch?v=p07MvtbP3u4","","","90.0","0"
"401","Birthday","https://www.youtube.com/watch?v=dOGuTnP7oig","","","294.0","7"
"315","Graduation","https://www.youtube.com/watch?v=WQ8b7l931d4","","","48.0","0"
"700","Parade","https://www.youtube.com/watch?v=WqMNOfdjUNQ","","","273.0","4"
"182","Dog,Parade","https://www.youtube.com/watch?v=s9DK_1iCovs","","","31.0","0"
"108","Birthday","https://www.youtube.com/watch?v=5u-b8EcXLlE","","","28.0","0"
"10","Parade","https://www.youtube.com/watch?v=4-rk82sZNJo","","","35.0","0"
"551","Parade","https://www.youtube.com/watch?v=pyvjm2Whaes","","","193.0","3"
"559","Parade","https://www.youtube.com/watch?v=oFGxcHDTZKo","","","42.0","0"
"437","Birthday","https://www.youtube.com/watch?v=i4iagXWczfE","","","95.0","2"
"576","Parade","https://www.youtube.com/watch?v=pbDAz2Bi4rI","","","107.0","2"
